customer_id,gender,age,payment_method
CUS-00912,Female,52,Cash
CUS-00913,Male,42,Cash
CUS-00914,Female,43,Online
CUS-00915,Male,64,Online
CUS-00916,Female,18,Online
CUS-00917,Male,57,Cash
CUS-00918,Female,23,Card
CUS-00919,Male,57,Cash
CUS-00920,Female,31,Online
CUS-00921,Female,33,Online
CUS-00922,Male,30,Cash
CUS-00923,Male,37,Card
CUS-00924,Female,33,Card
CUS-00925,Female,60,Cash
CUS-00926,Female,47,Online
CUS-00927,Female,55,Card
CUS-00928,Male,25,Card
CUS-00929,Male,40,Cash
CUS-00930,Male,22,Cash
CUS-00931,Male,51,Card
CUS-00932,Female,27,Cash
CUS-00933,Male,44,Card
CUS-00934,Male,36,Online
CUS-00935,Male,19,Online
CUS-00936,Male,66,Cash
CUS-00937,Female,34,Online
CUS-00938,Male,43,Cash
CUS-00939,Female,47,Online
CUS-00940,Female,43,Cash
CUS-00941,Male,32,Cash
CUS-00942,Male,21,Online
CUS-00943,Female,20,Card
CUS-00944,Female,43,Card
CUS-00945,Female,31,Cash
CUS-00946,Female,30,Card
CUS-00947,Male,45,Cash
CUS-00948,Female,30,Card
CUS-00949,Female,23,Cash
CUS-00950,Female,25,Online
CUS-00951,Female,31,Card
CUS-00952,Female,67,Online
CUS-00953,Male,20,Online
CUS-00954,Female,19,Cash
CUS-00955,Male,52,Card
CUS-00956,Male,20,Online
CUS-00957,Male,68,Online
CUS-00958,Female,61,Card
CUS-00959,Female,47,Cash
CUS-00960,Female,48,Cash
CUS-00961,Female,50,Online
CUS-00962,Male,62,Card
CUS-00963,Male,25,Card
CUS-00964,Female,30,Card
CUS-00965,Male,47,Online
CUS-00966,Female,33,Online
CUS-00967,Female,67,Card
CUS-00968,Female,26,Card
CUS-00969,Male,44,Card
CUS-00970,Male,21,Card
CUS-00971,Male,60,Cash
CUS-00972,Female,46,Card
CUS-00973,Male,43,Online
CUS-00974,Male,23,Online
CUS-00975,Female,33,Cash
CUS-00976,Male,47,Card
CUS-00977,Female,56,Cash
CUS-00978,Female,38,Cash
CUS-00979,Male,63,Cash
CUS-00980,Female,51,Cash
CUS-00981,Female,44,Cash
CUS-00982,Male,18,Card
CUS-00983,Female,40,Card
CUS-00984,Male,47,Cash
CUS-00985,Male,57,Cash
CUS-00986,Male,67,Online
CUS-00987,Female,62,Card
CUS-00988,Male,23,Card
CUS-00989,Male,68,Cash
CUS-00990,Female,55,Cash
CUS-00991,Male,63,Online
CUS-00992,Male,38,Card
CUS-00993,Male,46,Cash
CUS-00994,Female,47,Online
CUS-00995,Female,32,Cash
CUS-00996,Female,42,Online
CUS-00997,Male,68,Card
CUS-00998,Male,62,Card
CUS-00999,Female,50,Online
CUS-01000,Male,30,Card
CUS-01001,Male,50,Card
CUS-01002,Female,23,Card
CUS-01003,Female,41,Cash
CUS-01004,Male,37,Online
CUS-01005,Male,68,Online
CUS-01006,Male,61,Cash
CUS-01007,Female,62,Online
CUS-01008,Male,37,Card
CUS-01009,Female,50,Online
CUS-01010,Female,28,Online
CUS-01011,Male,44,Cash
CUS-01012,Male,21,Online
CUS-01013,Male,58,Card
CUS-01014,Male,29,Online
CUS-01015,Male,21,Card
CUS-01016,Male,57,Online
CUS-01017,Female,53,Cash
CUS-01018,Male,67,Card
CUS-01019,Female,30,Online
CUS-01020,Female,40,Cash
CUS-01021,Female,41,Cash
CUS-01022,Female,30,Cash
CUS-01023,Female,52,Card
CUS-01024,Female,33,Online
CUS-01025,Female,52,Cash
CUS-01026,Female,54,Card
CUS-01027,Male,46,Card
CUS-01028,Female,57,Online
CUS-01029,Male,46,Online
CUS-01030,Male,40,Card
CUS-01031,Male,56,Cash
CUS-01032,Male,69,Cash
CUS-01033,Female,24,Cash
CUS-01034,Male,47,Cash
CUS-01035,Female,48,Cash
CUS-01036,Male,57,Card
CUS-01037,Female,48,Cash
CUS-01038,Female,20,Cash
CUS-01039,Female,61,Card
CUS-01040,Male,26,Card
CUS-01041,Female,47,Card
CUS-01042,Female,41,Online
CUS-01043,Male,41,Online
CUS-01044,Female,23,Online
CUS-01045,Male,41,Online
CUS-01046,Male,31,Card
CUS-01047,Male,68,Card
CUS-01048,Male,20,Online
CUS-01049,Male,56,Online
CUS-01050,Male,33,Online
CUS-01051,Male,28,Card
CUS-01052,Male,67,Card
CUS-01053,Male,52,Online
CUS-01054,Male,18,Card
CUS-01055,Female,30,Card
CUS-01056,Male,42,Online
CUS-01057,Male,46,Cash
CUS-01058,Male,61,Online
CUS-01059,Male,34,Card
CUS-01060,Female,57,Cash
CUS-01061,Male,53,Cash
CUS-01062,Male,59,Online
CUS-01063,Female,34,Card
CUS-01064,Female,36,Online
CUS-01065,Male,60,Card
CUS-01066,Female,63,Cash
CUS-01067,Male,20,Card
CUS-01068,Male,29,Card
CUS-01069,Female,33,Card
CUS-01070,Male,46,Card
CUS-01071,Female,53,Card
CUS-01072,Male,21,Card
CUS-01073,Male,20,Online
CUS-01074,Male,26,Cash
CUS-01075,Male,20,Online
CUS-01076,Female,19,Online
CUS-01077,Male,43,Card
CUS-01078,Female,33,Card
CUS-01079,Female,49,Cash
CUS-01080,Female,60,Card
CUS-01081,Female,34,Cash
CUS-01082,Male,45,Cash
CUS-01083,Male,57,Card
CUS-01084,Male,45,Cash
CUS-01085,Female,34,Online
CUS-01086,Female,68,Online
CUS-01087,Female,21,Cash
CUS-01088,Male,24,Cash
CUS-01089,Female,53,Card
CUS-01090,Male,32,Online
CUS-01091,Female,48,Card
CUS-01092,Male,36,Card
CUS-01093,Female,45,Online
CUS-01094,Female,46,Card
CUS-01095,Female,28,Online
CUS-01096,Female,22,Online
CUS-01097,Male,63,Online
CUS-01098,Female,64,Online
CUS-01099,Male,42,Online
CUS-01100,Female,66,Card
CUS-01101,Male,60,Cash
CUS-01102,Female,59,Cash
CUS-01103,Female,62,Cash
CUS-01104,Female,35,Card
CUS-01105,Female,68,Cash
CUS-01106,Male,24,Online
CUS-01107,Female,22,Cash
CUS-01108,Female,58,Card
CUS-01109,Female,53,Cash
CUS-01110,Female,58,Online
CUS-01111,Male,51,Card
CUS-01112,Male,70,Card
CUS-01113,Female,49,Online
CUS-01114,Female,19,Card
CUS-01115,Female,22,Cash
CUS-01116,Female,52,Card
CUS-01117,Male,60,Cash
CUS-01118,Male,63,Cash
CUS-01119,Male,54,Cash
CUS-01120,Male,46,Card
CUS-01121,Female,51,Online
CUS-01122,Female,57,Cash
CUS-01123,Male,58,Online
CUS-01124,Female,25,Card
CUS-01125,Male,40,Cash
CUS-01126,Female,67,Online
CUS-01127,Male,18,Card
CUS-01128,Male,27,Card
CUS-01129,Female,67,Online
CUS-01130,Female,43,Card
CUS-01131,Female,31,Card
CUS-01132,Male,69,Online
CUS-01133,Male,52,Cash
CUS-01134,Female,68,Cash
CUS-01135,Female,67,Card
CUS-01136,Female,28,Card
CUS-01137,Male,32,Cash
CUS-01138,Male,45,Online
CUS-01139,Male,34,Cash
CUS-01140,Female,70,Online
CUS-01141,Male,67,Online
CUS-01142,Male,39,Card
CUS-01143,Male,65,Cash
CUS-01144,Female,65,Online
CUS-01145,Female,54,Cash
CUS-01146,Female,24,Online
CUS-01147,Male,52,Cash
CUS-01148,Male,23,Online
CUS-01149,Female,56,Cash
CUS-01150,Male,23,Cash
CUS-01151,Female,53,Online
CUS-01152,Female,26,Cash
CUS-01153,Male,43,Cash
CUS-01154,Female,65,Online
CUS-01155,Male,57,Card
CUS-01156,Female,42,Online
CUS-01157,Female,34,Cash
CUS-01158,Female,55,Online
CUS-01159,Male,61,Cash
CUS-01160,Male,29,Cash
CUS-01161,Female,55,Online
CUS-01162,Female,19,Cash
CUS-01163,Female,30,Card
CUS-01164,Female,52,Cash
CUS-01165,Female,54,Cash
CUS-01166,Male,53,Online
CUS-01167,Female,47,Online
CUS-01168,Male,33,Cash
CUS-01169,Female,25,Cash
CUS-01170,Female,70,Card
CUS-01171,Male,58,Online
CUS-01172,Female,36,Online
CUS-01173,Female,27,Online
CUS-01174,Male,21,Cash
CUS-01175,Male,49,Cash
CUS-01176,Female,20,Cash
CUS-01177,Male,50,Cash
CUS-01178,Male,18,Card
CUS-01179,Female,50,Online
CUS-01180,Female,55,Card
CUS-01181,Female,48,Cash
CUS-01182,Female,51,Online
CUS-01183,Female,59,Card
CUS-01184,Female,22,Card
CUS-01185,Male,54,Online
CUS-01186,Male,35,Card
CUS-01187,Female,59,Cash
CUS-01188,Female,56,Cash
CUS-01189,Female,34,Online
CUS-01190,Male,41,Online
CUS-01191,Female,55,Cash
CUS-01192,Male,49,Online
CUS-01193,Male,66,Card
CUS-01194,Male,61,Card
CUS-01195,Male,55,Cash
CUS-01196,Female,43,Online
CUS-01197,Female,37,Online
CUS-01198,Female,51,Card
CUS-01199,Male,62,Online
CUS-01200,Female,44,Online
CUS-01201,Female,52,Cash
CUS-01202,Female,43,Card
CUS-01203,Male,19,Cash
CUS-01204,Female,30,Cash
CUS-01205,Female,49,Card
CUS-01206,Male,24,Card
CUS-01207,Male,21,Cash
CUS-01208,Male,56,Cash
CUS-01209,Male,35,Card
CUS-01210,Male,51,Card
CUS-01211,Male,70,Card
CUS-01212,Female,34,Cash
CUS-01213,Female,69,Online
CUS-01214,Male,35,Cash
CUS-01215,Female,59,Online
CUS-01216,Male,64,Online
CUS-01217,Male,37,Cash
CUS-01218,Female,41,Cash
CUS-01219,Female,21,Card
CUS-01220,Female,51,Card
CUS-01221,Male,37,Cash
CUS-01222,Male,27,Cash
CUS-01223,Female,66,Online
CUS-01224,Male,54,Cash
CUS-01225,Male,19,Cash
CUS-01226,Female,37,Cash
CUS-01227,Female,38,Card
CUS-01228,Female,19,Card
CUS-01229,Female,42,Online
CUS-01230,Male,69,Card
CUS-01231,Female,49,Cash
CUS-01232,Male,50,Online
CUS-01233,Male,34,Cash
CUS-01234,Female,50,Online
CUS-01235,Male,52,Cash
CUS-01236,Female,69,Cash
CUS-01237,Female,18,Card
CUS-01238,Male,61,Online
CUS-01239,Female,29,Card
CUS-01240,Female,19,Online
CUS-01241,Male,48,Card
CUS-01242,Male,25,Online
CUS-01243,Male,37,Cash
CUS-01244,Female,37,Card
CUS-01245,Male,69,Card
CUS-01246,Female,36,Online
CUS-01247,Male,49,Card
CUS-01248,Female,70,Cash
CUS-01249,Male,65,Card
CUS-01250,Male,53,Card
CUS-01251,Female,35,Card
CUS-01252,Female,64,Online
CUS-01253,Female,57,Online
CUS-01254,Male,23,Card
CUS-01255,Male,58,Card
CUS-01256,Female,23,Card
CUS-01257,Male,62,Online
CUS-01258,Female,37,Cash
CUS-01259,Female,43,Cash
CUS-01260,Male,44,Cash
CUS-01261,Male,43,Cash
CUS-01262,Male,42,Card
CUS-01263,Male,24,Cash
CUS-01264,Male,18,Card
CUS-01265,Female,21,Card
CUS-01266,Female,41,Cash
CUS-01267,Female,23,Cash
CUS-01268,Male,20,Online
CUS-01269,Female,36,Card
CUS-01270,Male,48,Cash
CUS-01271,Male,32,Card
CUS-01272,Female,48,Card
CUS-01273,Female,43,Cash
CUS-01274,Female,42,Online
CUS-01275,Female,39,Card
CUS-01276,Male,60,Online
CUS-01277,Female,56,Card
CUS-01278,Male,48,Cash
CUS-01279,Female,41,Online
CUS-01280,Female,51,Card
CUS-01281,Male,38,Card
CUS-01282,Male,48,Online
CUS-01283,Female,32,Card
CUS-01284,Male,27,Card
CUS-01285,Male,29,Cash
CUS-01286,Female,20,Cash
CUS-01287,Male,26,Online
CUS-01288,Male,47,Card
CUS-01289,Male,21,Card
CUS-01290,Male,19,Card
CUS-01291,Female,25,Cash
CUS-01292,Female,50,Card
CUS-01293,Male,58,Online
CUS-01294,Male,59,Cash
CUS-01295,Male,58,Online
CUS-01296,Female,58,Card
CUS-01297,Male,58,Card
CUS-01298,Female,44,Cash
CUS-01299,Female,59,Cash
CUS-01300,Female,39,Cash
CUS-01301,Male,23,Cash
CUS-01302,Female,60,Online
CUS-01303,Male,36,Cash
CUS-01304,Male,64,Card
CUS-01305,Male,22,Cash
CUS-01306,Female,23,Card
CUS-01307,Male,56,Online
CUS-01308,Male,60,Online
CUS-01309,Male,42,Cash
CUS-01310,Male,68,Cash
CUS-01311,Female,34,Cash
CUS-01312,Female,22,Online
CUS-01313,Male,20,Card
CUS-01314,Female,34,Card
CUS-01315,Female,28,Cash
CUS-01316,Male,29,Online
CUS-01317,Female,46,Cash
CUS-01318,Female,68,Card
CUS-01319,Female,66,Online
CUS-01320,Male,19,Online
CUS-01321,Male,56,Online
CUS-01322,Male,30,Online
CUS-01323,Male,60,Cash
CUS-01324,Male,65,Online
CUS-01325,Male,61,Card
CUS-01326,Male,54,Cash
CUS-01327,Female,19,Card
CUS-01328,Male,25,Online
CUS-01329,Male,55,Card
CUS-01330,Male,29,Cash
CUS-01331,Female,67,Cash
CUS-01332,Female,22,Online
CUS-01333,Female,36,Online
CUS-01334,Male,41,Online
CUS-01335,Female,57,Online
CUS-01336,Female,59,Card
CUS-01337,Female,46,Online
CUS-01338,Female,58,Card
CUS-01339,Male,45,Card
CUS-01340,Female,46,Cash
CUS-01341,Male,54,Online
CUS-01342,Male,25,Cash
CUS-01343,Female,65,Cash
CUS-01344,Female,48,Online
CUS-01345,Male,32,Cash
CUS-01346,Female,37,Cash
CUS-01347,Female,36,Cash
CUS-01348,Female,56,Card
CUS-01349,Male,36,Cash
CUS-01350,Male,51,Cash
CUS-01351,Male,60,Cash
CUS-01352,Female,32,Cash
CUS-01353,Female,59,Card
CUS-01354,Female,35,Online
CUS-01355,Female,30,Cash
CUS-01356,Male,20,Cash
CUS-01357,Male,26,Online
CUS-01358,Female,42,Cash
CUS-01359,Female,37,Card
CUS-01360,Male,54,Online
CUS-01361,Male,41,Cash
CUS-01362,Male,49,Online
CUS-01363,Male,35,Card
CUS-01364,Female,21,Card
CUS-01365,Female,48,Online
CUS-01366,Female,62,Cash
CUS-01367,Female,61,Card
CUS-01368,Male,48,Cash
CUS-01369,Male,70,Card
CUS-01370,Female,62,Online
CUS-01371,Male,48,Cash
CUS-01372,Male,39,Card
CUS-01373,Female,64,Card
CUS-01374,Male,35,Online
CUS-01375,Male,60,Cash
CUS-01376,Female,43,Card
CUS-01377,Female,44,Card
CUS-01378,Female,37,Card
CUS-01379,Female,62,Card
CUS-01380,Male,56,Online
CUS-01381,Female,31,Card
CUS-01382,Female,56,Online
CUS-01383,Male,45,Online
CUS-01384,Female,36,Card
CUS-01385,Female,66,Card
CUS-01386,Male,44,Card
CUS-01387,Male,25,Online
CUS-01388,Male,49,Cash
CUS-01389,Female,57,Cash
CUS-01390,Female,54,Online
CUS-01391,Male,69,Cash
CUS-01392,Male,44,Online
CUS-01393,Male,46,Cash
CUS-01394,Female,18,Online
CUS-01395,Female,55,Card
CUS-01396,Male,31,Online
CUS-01397,Female,18,Cash
CUS-01398,Female,28,Card
CUS-01399,Female,37,Card
CUS-01400,Male,59,Cash
CUS-01401,Male,46,Online
CUS-01402,Male,43,Online
CUS-01403,Female,56,Card
CUS-01404,Male,47,Online
CUS-01405,Female,56,Cash
CUS-01406,Male,30,Card
CUS-01407,Female,56,Online
CUS-01408,Male,58,Card
CUS-01409,Male,21,Cash
CUS-01410,Male,18,Online
CUS-01411,Female,27,Cash
CUS-01412,Female,23,Cash
CUS-01413,Female,23,Cash
CUS-01414,Female,46,Card
CUS-01415,Female,49,Online
CUS-01416,Male,21,Online
CUS-01417,Female,66,Cash
CUS-01418,Female,61,Cash
CUS-01419,Female,64,Cash
CUS-01420,Female,64,Online
CUS-01421,Female,35,Card
CUS-01422,Female,51,Online
CUS-01423,Male,20,Card
CUS-01424,Female,18,Card
CUS-01425,Male,51,Online
CUS-01426,Male,30,Online
CUS-01427,Male,37,Cash
CUS-01428,Female,39,Online
CUS-01429,Female,39,Cash
CUS-01430,Male,63,Card
CUS-01431,Male,30,Online
CUS-01432,Female,29,Cash
CUS-01433,Male,63,Card
CUS-01434,Female,68,Online
CUS-01435,Female,70,Cash
CUS-01436,Female,18,Online
CUS-01437,Female,58,Online
CUS-01438,Female,64,Cash
CUS-01439,Female,23,Cash
CUS-01440,Male,18,Cash
CUS-01441,Male,67,Cash
CUS-01442,Female,35,Online
CUS-01443,Male,68,Online
CUS-01444,Male,18,Online
CUS-01445,Female,59,Online
CUS-01446,Female,41,Cash
CUS-01447,Male,62,Online
CUS-01448,Male,34,Cash
CUS-01449,Male,47,Card
CUS-01450,Female,39,Online
CUS-01451,Male,45,Cash
CUS-01452,Male,56,Online
CUS-01453,Female,22,Online
CUS-01454,Female,33,Online
CUS-01455,Male,50,Cash
CUS-01456,Female,47,Online
CUS-01457,Female,29,Cash
CUS-01458,Male,37,Online
CUS-01459,Male,64,Card
CUS-01460,Female,25,Cash
CUS-01461,Female,51,Card
CUS-01462,Male,32,Card
CUS-01463,Female,51,Card
CUS-01464,Male,19,Cash
CUS-01465,Male,47,Cash
CUS-01466,Male,62,Cash
CUS-01467,Female,31,Cash
CUS-01468,Female,47,Cash
CUS-01469,Female,45,Online
CUS-01470,Male,20,Online
CUS-01471,Male,54,Online
CUS-01472,Male,23,Online
CUS-01473,Male,42,Card
CUS-01474,Male,19,Card
CUS-01475,Female,42,Card
CUS-01476,Male,69,Cash
CUS-01477,Female,37,Card
CUS-01478,Male,19,Cash
CUS-01479,Female,25,Cash
CUS-01480,Male,37,Online
CUS-01481,Male,39,Card
CUS-01482,Female,65,Card
CUS-01483,Male,29,Card
CUS-01484,Male,38,Cash
CUS-01485,Female,34,Online
CUS-01486,Male,32,Cash
CUS-01487,Female,49,Cash
CUS-01488,Male,32,Card
CUS-01489,Female,68,Cash
CUS-01490,Female,26,Card
CUS-01491,Male,55,Online
CUS-01492,Male,38,Cash
CUS-01493,Male,56,Cash
CUS-01494,Male,59,Cash
CUS-01495,Male,27,Card
CUS-01496,Male,56,Online
CUS-01497,Male,25,Online
CUS-01498,Female,57,Online
CUS-01499,Female,34,Cash
CUS-01500,Male,31,Cash
CUS-01501,Female,44,Cash
CUS-01502,Female,28,Cash
CUS-01503,Female,56,Online
CUS-01504,Male,34,Online
CUS-01505,Male,47,Card
CUS-01506,Male,64,Online
CUS-01507,Male,70,Cash
CUS-01508,Male,31,Online
CUS-01509,Female,70,Online
CUS-01510,Male,38,Online
CUS-01511,Male,61,Cash
CUS-01512,Male,44,Online
CUS-01513,Female,44,Online
CUS-01514,Male,37,Card
CUS-01515,Male,64,Cash
CUS-01516,Male,19,Online
CUS-01517,Female,21,Cash
CUS-01518,Female,40,Online
CUS-01519,Male,19,Card
CUS-01520,Male,66,Card
CUS-01521,Male,27,Cash
CUS-01522,Female,42,Card
CUS-01523,Female,62,Card
CUS-01524,Male,57,Cash
CUS-01525,Male,63,Card
CUS-01526,Male,54,Cash
CUS-01527,Male,28,Online
CUS-01528,Male,50,Cash
CUS-01529,Male,35,Card
CUS-01530,Male,58,Card
CUS-01531,Female,49,Online
CUS-01532,Female,65,Card
CUS-01533,Male,52,Card
CUS-01534,Female,20,Online
CUS-01535,Male,26,Card
CUS-01536,Female,53,Online
CUS-01537,Male,66,Card
CUS-01538,Male,32,Cash
CUS-01539,Male,25,Online
CUS-01540,Male,63,Cash
CUS-01541,Male,48,Card
CUS-01542,Female,44,Online
CUS-01543,Female,63,Card
CUS-01544,Female,48,Online
CUS-01545,Male,25,Online
CUS-01546,Male,26,Cash
CUS-01547,Male,41,Online
CUS-01548,Male,56,Card
CUS-01549,Female,56,Online
CUS-01550,Female,56,Online
CUS-01551,Female,31,Online
CUS-01552,Male,41,Online
CUS-01553,Female,50,Online
CUS-01554,Female,61,Online
CUS-01555,Female,55,Cash
CUS-01556,Female,19,Cash
CUS-01557,Male,39,Online
CUS-01558,Male,38,Card
CUS-01559,Male,65,Card
CUS-01560,Female,69,Card
CUS-01561,Male,56,Online
CUS-01562,Male,27,Cash
CUS-01563,Male,27,Cash
CUS-01564,Male,29,Card
CUS-01565,Male,45,Cash
CUS-01566,Female,65,Online
CUS-01567,Female,24,Online
CUS-01568,Male,21,Card
CUS-01569,Male,55,Card
CUS-01570,Female,30,Online
CUS-01571,Male,58,Card
CUS-01572,Male,52,Cash
CUS-01573,Female,55,Online
CUS-01574,Female,24,Card
CUS-01575,Female,26,Card
CUS-01576,Male,34,Card
CUS-01577,Male,59,Online
CUS-01578,Male,59,Card
CUS-01579,Female,49,Card
CUS-01580,Male,39,Cash
CUS-01581,Male,69,Cash
CUS-01582,Female,57,Online
CUS-01583,Female,54,Online
CUS-01584,Female,39,Cash
CUS-01585,Male,34,Online
CUS-01586,Male,60,Card
CUS-01587,Male,40,Card
CUS-01588,Male,58,Online
CUS-01589,Male,22,Cash
CUS-01590,Male,52,Card
CUS-01591,Male,59,Online
CUS-01592,Female,42,Card
CUS-01593,Female,34,Online
CUS-01594,Male,51,Card
CUS-01595,Male,42,Cash
CUS-01596,Male,20,Card
CUS-01597,Male,65,Card
CUS-01598,Female,26,Online
CUS-01599,Male,65,Cash
CUS-01600,Male,18,Online
CUS-01601,Male,42,Card
CUS-01602,Male,57,Cash
CUS-01603,Male,69,Card
CUS-01604,Female,21,Cash
CUS-01605,Male,58,Online
CUS-01606,Male,34,Online
CUS-01607,Female,32,Online
CUS-01608,Male,38,Cash
CUS-01609,Male,54,Online
CUS-01610,Female,50,Cash
CUS-01611,Male,27,Card
CUS-01612,Male,26,Online
CUS-01613,Female,69,Online
CUS-01614,Male,23,Card
CUS-01615,Female,46,Online
CUS-01616,Male,27,Card
CUS-01617,Male,59,Online
CUS-01618,Male,30,Online
CUS-01619,Male,38,Card
CUS-01620,Female,24,Card
CUS-01621,Female,22,Card
CUS-01622,Female,44,Cash
CUS-01623,Female,61,Card
CUS-01624,Female,68,Card
CUS-01625,Male,31,Online
CUS-01626,Female,49,Online
CUS-01627,Male,46,Online
CUS-01628,Female,65,Card
CUS-01629,Male,59,Card
CUS-01630,Female,34,Online
CUS-01631,Female,24,Card
CUS-01632,Female,35,Cash
CUS-01633,Male,51,Card
CUS-01634,Female,63,Online
CUS-01635,Female,40,Card
CUS-01636,Female,49,Cash
CUS-01637,Female,32,Card
CUS-01638,Female,31,Online
CUS-01639,Female,27,Cash
CUS-01640,Female,29,Online
CUS-01641,Male,20,Online
CUS-01642,Male,24,Card
CUS-01643,Female,25,Online
CUS-01644,Male,66,Cash
CUS-01645,Female,34,Cash
CUS-01646,Female,50,Card
CUS-01647,Female,47,Online
CUS-01648,Female,68,Card
CUS-01649,Male,22,Online
CUS-01650,Female,58,Online
CUS-01651,Female,70,Cash
CUS-01652,Male,28,Online
CUS-01653,Male,22,Card
CUS-01654,Female,49,Card
CUS-01655,Female,52,Card
CUS-01656,Female,58,Card
CUS-01657,Male,19,Online
CUS-01658,Female,26,Cash
CUS-01659,Male,55,Online
CUS-01660,Male,66,Cash
CUS-01661,Male,19,Card
CUS-01662,Male,38,Cash
CUS-01663,Male,23,Cash
CUS-01664,Male,70,Online
CUS-01665,Male,67,Card
CUS-01666,Female,41,Online
CUS-01667,Female,50,Cash
CUS-01668,Female,67,Cash
CUS-01669,Male,45,Online
CUS-01670,Female,23,Cash
CUS-01671,Male,70,Online
CUS-01672,Male,69,Online
CUS-01673,Male,32,Cash
CUS-01674,Female,25,Card
CUS-01675,Male,38,Online
CUS-01676,Female,24,Online
CUS-01677,Male,49,Online
CUS-01678,Female,32,Cash
CUS-01679,Female,20,Online
CUS-01680,Male,42,Card
CUS-01681,Male,50,Online
CUS-01682,Male,58,Online
CUS-01683,Male,30,Online
CUS-01684,Male,55,Cash
CUS-01685,Male,59,Cash
CUS-01686,Male,70,Online
CUS-01687,Female,67,Card
CUS-01688,Male,22,Online
CUS-01689,Female,59,Online
CUS-01690,Female,45,Cash
CUS-01691,Female,66,Cash
CUS-01692,Male,33,Cash
CUS-01693,Male,40,Online
CUS-01694,Female,24,Cash
CUS-01695,Male,56,Cash
CUS-01696,Male,65,Cash
CUS-01697,Female,48,Online
CUS-01698,Male,44,Cash
CUS-01699,Male,45,Cash
CUS-01700,Female,32,Cash
CUS-01701,Male,40,Card
CUS-01702,Male,24,Cash
CUS-01703,Male,26,Card
CUS-01704,Male,45,Card
CUS-01705,Male,28,Online
CUS-01706,Female,65,Cash
CUS-01707,Female,46,Cash
CUS-01708,Female,69,Cash
CUS-01709,Female,29,Online
CUS-01710,Male,28,Online
CUS-01711,Male,49,Cash
CUS-01712,Male,64,Online
CUS-01713,Female,62,Cash
CUS-01714,Female,54,Online
CUS-01715,Male,18,Online
CUS-01716,Female,61,Online
CUS-01717,Female,31,Card
CUS-01718,Female,47,Online
CUS-01719,Female,39,Online
CUS-01720,Female,20,Card
CUS-01721,Male,64,Online
CUS-01722,Male,36,Card
CUS-01723,Female,63,Card
CUS-01724,Female,56,Online
CUS-01725,Male,33,Card
CUS-01726,Male,26,Cash
CUS-01727,Male,65,Cash
CUS-01728,Male,69,Card
CUS-01729,Male,31,Cash
CUS-01730,Male,68,Cash
CUS-01731,Male,60,Cash
CUS-01732,Male,67,Cash
CUS-01733,Female,62,Online
CUS-01734,Female,19,Online
CUS-01735,Female,48,Card
CUS-01736,Male,44,Online
CUS-01737,Female,32,Online
CUS-01738,Male,36,Online
CUS-01739,Female,54,Online
CUS-01740,Male,61,Cash
CUS-01741,Male,33,Card
CUS-01742,Female,44,Card
CUS-01743,Female,23,Cash
CUS-01744,Male,65,Online
CUS-01745,Female,60,Card
CUS-01746,Male,31,Online
CUS-01747,Male,40,Cash
CUS-01748,Male,36,Card
CUS-01749,Male,42,Card
CUS-01750,Male,34,Online
CUS-01751,Male,25,Cash
